timestamp,source,title,buffett_ridicule,insanity_score,reason
2026-06-03 01:28:06,에펨코리아,쓸 글은 없고 잉포는 벌고싶고,False,0,
2026-06-03 01:28:06,에펨코리아,더블 텐베거 넘었다,False,0,
2026-06-03 01:28:06,에펨코리아,2배레버리지 PBA아재가 쓰는거 보고 따라하는데 괜찮은듯,False,2,
2026-06-03 01:28:06,에펨코리아,이용자를 일부러 긁는 활동에 대해 이용제한을 진행중입니다.,False,0,
2026-06-03 01:28:06,에펨코리아,앤트로픽 비상장 주식을 플랫폼에서 거래한 사람들 좆되는 중,False,2,
2026-06-03 01:28:06,에펨코리아,내일 여사친둘이랑 제천 놀러가기로함,False,0,
2026-06-03 01:28:06,에펨코리아,"깁콘 뿌림, 잉여력, 나눔 이벤트 등을 ""이벤트"" 탭에 작성부탁드림",False,0,
2026-06-03 01:30:14,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:30:14,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,0,
2026-06-03 01:30:14,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,0,
2026-06-03 01:30:14,디시_usstock,유니티소프트웨어 전고가 가즈아~!,False,0,
2026-06-03 01:30:14,디시_usstock,변동성 장세 플랫폼 점검,False,0,
2026-06-03 01:30:14,디시_usstock,[NH선물] 삼성전자 API 자동매매 직접 세팅해보기,False,0,
2026-06-03 01:30:14,디시_usstock,미국 배당주 10종목 분석,False,0,
2026-06-03 01:30:14,디시_usstock,미국주식 유튜버 애 잘하는지 봐줘. 단타슈프림,False,2,
2026-06-03 01:30:14,디시_usstock,슨피 나스닥 매수해라,False,2,
2026-06-03 01:30:14,디시_usstock,"[삼성선물] 천연가스, 역대급 무더위?",False,0,
2026-06-03 01:30:14,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:30:14,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,4,
2026-06-03 01:30:14,디시_usstock,$,False,0,
2026-06-03 01:30:14,디시_usstock,아무도 없누,False,0,
2026-06-03 01:30:14,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,0,
2026-06-03 01:30:14,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,0,
2026-06-03 01:30:14,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,0,
2026-06-03 01:30:14,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,False,2,
2026-06-03 01:30:14,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:31:00,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,0,
2026-06-03 01:31:00,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:31:00,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,0,
2026-06-03 01:31:00,디시_usstock,미국 배당주 10종목 분석,False,0,
2026-06-03 01:31:00,디시_usstock,미국주식 유튜버 애 잘하는지 봐줘. 단타슈프림,False,0,
2026-06-03 01:31:00,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,0,
2026-06-03 01:31:00,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,4,
2026-06-03 01:31:00,디시_usstock,슨피 나스닥 매수해라,False,2,
2026-06-03 01:31:00,디시_usstock,$,False,0,
2026-06-03 01:31:00,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:31:00,디시_usstock,[NH선물] 삼성전자 API 자동매매 직접 세팅해보기,False,0,
2026-06-03 01:31:00,디시_usstock,아무도 없누,False,0,
2026-06-03 01:31:00,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,False,0,
2026-06-03 01:31:00,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,0,
2026-06-03 01:31:00,디시_usstock,변동성 장세 플랫폼 점검,False,0,
2026-06-03 01:31:00,디시_usstock,"[삼성선물] 천연가스, 역대급 무더위?",False,0,
2026-06-03 01:31:00,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:31:00,디시_usstock,유니티소프트웨어 전고가 가즈아~!,False,0,
2026-06-03 01:31:00,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,0,
2026-06-03 01:35:17,디시_usstock,미국주식 유튜버 애 잘하는지 봐줘. 단타슈프림,True,7,
2026-06-03 01:35:17,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:35:17,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,7,
2026-06-03 01:35:17,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,2,
2026-06-03 01:35:17,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,True,7,
2026-06-03 01:35:17,디시_usstock,$,False,0,
2026-06-03 01:35:17,디시_usstock,[NH선물] 삼성전자 API 자동매매 직접 세팅해보기,False,2,
2026-06-03 01:35:17,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,2,
2026-06-03 01:35:17,디시_usstock,유니티소프트웨어 전고가 가즈아~!,False,5,
2026-06-03 01:35:17,디시_usstock,슨피 나스닥 매수해라,True,7,
2026-06-03 01:35:17,디시_usstock,미국 배당주 10종목 분석,False,2,
2026-06-03 01:35:17,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,2,
2026-06-03 01:35:17,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,2,
2026-06-03 01:35:17,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,2,
2026-06-03 01:35:17,디시_usstock,"[삼성선물] 천연가스, 역대급 무더위?",False,2,
2026-06-03 01:35:17,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:35:17,디시_usstock,변동성 장세 플랫폼 점검,False,2,
2026-06-03 01:35:17,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:35:17,디시_usstock,아무도 없누,False,0,
2026-06-03 01:38:02,에펨코리아,어묵슈터 이 새끼 왜 이래,False,5,
2026-06-03 01:38:02,에펨코리아,올해 코스피 수익율 이기면 평타인가?,False,3,
2026-06-03 01:38:02,디시_usstock,변동성 장세 플랫폼 점검,False,2,
2026-06-03 01:38:02,에펨코리아,"깁콘 뿌림, 잉여력, 나눔 이벤트 등을 ""이벤트"" 탭에 작성부탁드림",False,0,
2026-06-03 01:38:02,에펨코리아,자야지 자야지 하는데 잠이안옴,False,0,
2026-06-03 01:38:02,에펨코리아,전체 삭제,False,0,
2026-06-03 01:38:02,디시_usstock,"[삼성선물] 천연가스, 역대급 무더위?",False,2,
2026-06-03 01:38:02,디시_usstock,미국 배당주 10종목 분석,False,2,
2026-06-03 01:38:02,에펨코리아,장초반엔 이대로 이번년도 끝까지 간다 생각했는데,False,3,
2026-06-03 01:38:02,에펨코리아,실시간 시모 근황,False,10,
2026-06-03 01:38:02,에펨코리아,부지런하신 황선생님,False,2,
2026-06-03 01:38:02,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,2,
2026-06-03 01:38:02,에펨코리아,다들 천천히 흐르네,False,2,
2026-06-03 01:38:02,에펨코리아,이용자를 일부러 긁는 활동에 대해 이용제한을 진행중입니다.,False,0,
2026-06-03 01:38:02,에펨코리아,삼전이랑 하이닉스 언제까지 들고갈 생각이신가요?,False,2,
2026-06-03 01:38:02,디시_usstock,유니티소프트웨어 전고가 가즈아~!,True,75,
2026-06-03 01:38:02,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,2,
2026-06-03 01:38:02,에펨코리아,사용자간 불편을 피하고 따뜻한 댓글 부탁드립니다.,False,0,
2026-06-03 01:38:02,에펨코리아,나스닥 슬슬 이말내 뭐임?,False,5,
2026-06-03 01:38:02,디시_usstock,아무도 없누,False,0,
2026-06-03 01:38:02,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,7,
2026-06-03 01:38:02,에펨코리아,아마존 산다니까 친구들이 말리네,True,7,
2026-06-03 01:38:02,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:38:02,에펨코리아,테슬라 상승추세 이어가니?,False,2,
2026-06-03 01:38:02,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,2,
2026-06-03 01:38:02,에펨코리아,오늘데이장에 아이렌 63에 들어가서 64에 나왔는데...,False,3,
2026-06-03 01:38:02,에펨코리아,돈나무 테라다인 팔았네?,True,7,
2026-06-03 01:38:02,에펨코리아,오늘 샌마 미친 황말올은 힘들겠지?,True,7,
2026-06-03 01:38:02,에펨코리아,뭐야 게임하고오니까 서클 개씹말올했네,False,5,
2026-06-03 01:38:02,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,True,75,
2026-06-03 01:38:02,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:38:02,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,2,
2026-06-03 01:38:02,에펨코리아,티빙 들어가니깐 개인정보 유출 죄송하다고 뜨네,False,2,
2026-06-03 01:38:02,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,2,
2026-06-03 01:38:02,에펨코리아,일본이 프라이버시 문화가 있나요?,False,0,
2026-06-03 01:41:24,에펨코리아,장이 왜이래 무빙도없고 유가오르고,False,0,
2026-06-03 01:41:24,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:41:24,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,0,
2026-06-03 01:41:24,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,False,0,
2026-06-03 01:41:24,에펨코리아,나는 여자 볼 때 마음을 봄,False,0,
2026-06-03 01:41:24,에펨코리아,살살 흐르냐?,False,0,
2026-06-03 01:41:24,에펨코리아,"깁콘 뿌림, 잉여력, 나눔 이벤트 등을 ""이벤트"" 탭에 작성부탁드림",False,0,
2026-06-03 01:41:24,에펨코리아,ㄷㄷㄷㄷ 나스닥 피크아웃,False,1,
2026-06-03 01:41:24,에펨코리아,HPE 딴 돈의 반만 가져가 매도,False,1,
2026-06-03 01:41:24,에펨코리아,진지) aaoi 앞자리 2 마감 바랍니다,False,0,
2026-06-03 01:41:24,디시_usstock,아무도 없누,False,0,
2026-06-03 01:41:24,에펨코리아,1500달러 어디타지,False,0,
2026-06-03 01:41:24,에펨코리아,전체 삭제,False,0,
2026-06-03 01:41:24,에펨코리아,리딩방 몇개해봤는데 pba아재가 좋네요.,False,0,
2026-06-03 01:41:24,에펨코리아,근데 2010년초 이쯤엔 난 진짜 더 이상 전쟁안나고,False,0,
2026-06-03 01:41:24,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,0,
2026-06-03 01:41:24,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:41:24,디시_usstock,"[삼성선물] 천연가스, 역대급 무더위?",False,0,
2026-06-03 01:41:24,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,0,
2026-06-03 01:41:24,디시_usstock,미국 배당주 10종목 분석,False,0,
2026-06-03 01:41:24,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,85,
2026-06-03 01:41:24,디시_usstock,[NH선물] 삼성전자 API 자동매매 직접 세팅해보기,False,0,
2026-06-03 01:41:24,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:41:24,디시_usstock,유니티소프트웨어 전고가 가즈아~!,True,85,
2026-06-03 01:41:24,에펨코리아,Aaoi 내리겠습니다,False,0,
2026-06-03 01:41:24,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,0,
2026-06-03 01:41:24,에펨코리아,나스닥 왜 울어,False,1,
2026-06-03 01:41:24,에펨코리아,아니 시발 아직도 속슬 13퍼 마벨29퍼인데 뭐가 흐른다는거냐고,True,85,
2026-06-03 01:41:24,에펨코리아,"메타, 올해 자본지출 1500억달러 예상",False,0,
2026-06-03 01:41:24,에펨코리아,난 빚이 1억이 넘음,False,0,
2026-06-03 01:41:24,에펨코리아,델 hpe 다 박네,False,0,
2026-06-03 01:41:24,에펨코리아,사용자간 불편을 피하고 따뜻한 댓글 부탁드립니다.,False,0,
2026-06-03 01:41:24,에펨코리아,이용자를 일부러 긁는 활동에 대해 이용제한을 진행중입니다.,False,0,
2026-06-03 01:41:24,디시_usstock,슨피 나스닥 매수해라,True,85,
2026-06-03 01:41:24,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,1,
2026-06-03 01:45:40,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,False,0,
2026-06-03 01:45:40,에펨코리아,마소 보니까 느껴진다,False,0,
2026-06-03 01:45:40,에펨코리아,전체 삭제,False,0,
2026-06-03 01:45:40,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:45:40,에펨코리아,유가는 왜 갑자기 튀냐,False,0,
2026-06-03 01:45:40,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,1,
2026-06-03 01:45:40,에펨코리아,존나 좆같은점,False,0,
2026-06-03 01:45:40,디시_usstock,쇼츠나 챌린지로 화제성 제대로 챙긴 스타는?,False,0,
2026-06-03 01:45:40,에펨코리아,써클 또 속아본다,False,0,
2026-06-03 01:45:40,디시_usstock,$,False,0,
2026-06-03 01:45:40,에펨코리아,삼성sds 주주는 우울하다,False,1,
2026-06-03 01:45:40,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,0,
2026-06-03 01:45:40,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:45:40,에펨코리아,엔비디아 저 윗꼬리 음봉은 뭐죠?????,False,0,
2026-06-03 01:45:40,에펨코리아,사나이 테스트 끝 털린새끼 없재?ㅋㅋㅋ,False,0,
2026-06-03 01:45:40,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,0,
2026-06-03 01:45:40,에펨코리아,이번 상승장으로 돈 번 사람 많다고 생각하는 이유,False,1,
2026-06-03 01:45:40,에펨코리아,메타는 진짜 돈을 어디쓰는거지,False,0,
2026-06-03 01:45:40,에펨코리아,갑자기 채권금리급등 유가상승,False,0,
2026-06-03 01:45:40,에펨코리아,나스닥 양전하고있는게 신기하네,False,1,
2026-06-03 01:45:40,디시_usstock,미국 배당주 10종목 분석,False,0,
2026-06-03 01:45:40,에펨코리아,숏 들어간다!,False,1,
2026-06-03 01:45:40,에펨코리아,금일 수익,False,0,
2026-06-03 01:45:40,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,85,
2026-06-03 01:45:40,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,0,
2026-06-03 01:45:40,에펨코리아,마소는 발표 시작하니까 오히려 더 내려가네,False,0,
2026-06-03 01:45:40,디시_usstock,[NH선물] 삼성전자 API 자동매매 직접 세팅해보기,False,0,
2026-06-03 01:45:40,에펨코리아,내가 써클 포기한 이유,False,0,
2026-06-03 01:45:40,디시_usstock,유니티소프트웨어 전고가 가즈아~!,True,85,
2026-06-03 01:45:40,에펨코리아,이용자를 일부러 긁는 활동에 대해 이용제한을 진행중입니다.,False,0,
2026-06-03 01:45:40,에펨코리아,"깁콘 뿌림, 잉여력, 나눔 이벤트 등을 ""이벤트"" 탭에 작성부탁드림",False,0,
2026-06-03 01:45:40,에펨코리아,오늘 마소 정리하고 구글 추매함,False,1,
2026-06-03 01:45:40,에펨코리아,투자 마인드,False,0,
2026-06-03 01:45:40,디시_usstock,변동성 장세 플랫폼 점검,False,0,
2026-06-03 01:45:40,디시_usstock,아무도 없누,False,0,
2026-06-03 01:49:54,디시_usstock,"국내 증권사 국내선물, 해외선물 증거금 지원 서비스",False,0,
2026-06-03 01:49:54,디시_usstock,$,False,0,
2026-06-03 01:49:54,디시_usstock,슨피 나스닥 매수해라,True,85,
2026-06-03 01:49:54,디시_usstock,[LS증권]설치 없는 웹트레이딩 trenz 미리 보기,False,0,
2026-06-03 01:49:54,에펨코리아,"깁콘 뿌림, 잉여력, 나눔 이벤트 등을 ""이벤트"" 탭에 작성부탁드림",False,0,
2026-06-03 01:49:54,디시_usstock,미국주식 텔레 정보공유 채널 아시는분?,False,0,
2026-06-03 01:49:54,에펨코리아,HPE 어느정도 떨굴꺼라고는 생각했는데,False,1,
2026-06-03 01:49:54,디시_usstock,레인보우로보틱스 vs 로보티즈: 로봇 관련주 비교 분석,False,0,
2026-06-03 01:49:54,에펨코리아,투자 마인드,False,0,
2026-06-03 01:49:54,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,85,
2026-06-03 01:49:54,에펨코리아,마소 뭐 발표하는거??,False,0,
2026-06-03 01:49:54,에펨코리아,엔비 주가가 빠질수록 애플이 오르는데요,False,1,
2026-06-03 01:49:54,에펨코리아,진짜 포텐에 뭔 기운이 있나,False,1,
2026-06-03 01:49:54,디시_usstock,"[디시人터뷰] '치킨소녀'에서 글로벌 치어리더로, 거침없이 도전하는 후지모토 아야카",False,0,
2026-06-03 01:49:54,에펨코리아,요새 주갤하면서 돈버는법,False,0,
2026-06-03 01:49:54,디시_usstock,남는 인터넷 대역으로 채굴! 스마트폰/PC 채굴 방법 공유!,False,0,
2026-06-03 01:49:54,에펨코리아,일본은 취업을 정말 빨리하는듯,False,0,
2026-06-03 01:49:54,디시_usstock,미국 배당주 10종목 분석,False,0,
2026-06-03 01:49:54,디시_usstock,2026-04-01 장전 브리핑(장 시작 전 체크사항),False,0,
2026-06-03 01:49:54,에펨코리아,근데 샌디는 왜이렇게 거래량이줄었지,False,0,
2026-06-03 01:49:54,디시_usstock,아무도 없누,False,0,
2026-06-03 01:49:54,디시_usstock,AMD 344→419달러 반등했습니다. 5월4일 올린 영상 다시 보신분?,False,1,
2026-06-03 01:49:54,에펨코리아,이용자를 일부러 긁는 활동에 대해 이용제한을 진행중입니다.,False,0,
2026-06-03 01:49:54,에펨코리아,SMR 다음 미친 상승장 80불 맞나,False,50,
2026-06-03 01:49:54,에펨코리아,써클 또 속아본다,False,0,
2026-06-03 01:49:54,에펨코리아,Snow 지금 타는거어때요,False,1,
2026-06-03 01:49:54,디시_usstock,유니티소프트웨어 전고가 가즈아~!,True,85,
2026-06-03 01:49:54,에펨코리아,오라클이 이만큼 버티는게 기특하네,False,0,
2026-06-03 01:49:54,에펨코리아,엔비디아 저 윗꼬리 음봉은 뭐죠?????,False,0,
2026-06-03 01:49:54,디시_usstock,미국주식 유튜버 애 잘하는지 봐줘. 단타슈프림,False,1,
2026-06-03 01:49:54,에펨코리아,확실히 얘가 제일 망한거죠?,False,0,
2026-06-03 01:49:54,에펨코리아,히키 은둔 쉬었음 청년 백수 데일리 단타,False,1,
2026-06-03 01:49:54,에펨코리아,와 진짜 익절하자마자 관점이 바뀌는구나,False,1,
2026-06-03 01:49:54,에펨코리아,메타가 LLM은 조졌어도 비전 모델은 가끔 쓰임,False,0,
2026-06-03 01:49:54,에펨코리아,사용자간 불편을 피하고 따뜻한 댓글 부탁드립니다.,False,0,
2026-06-03 01:54:18,디시_usstock,아니 ㅋㅋㅋ 요즘 누가 장투함?,True,89,장기 투자를 조롱하는 발언
2026-06-03 01:54:18,에펨코리아,씨발 급등주 -12% ㅜㅜㅜㅜ,False,65,단순한 시황 분석으로 급등주에 대한 실망감을 표현하고 있다.
